_id,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,Unnamed: 0,sold_in_last_month,status_code,BSR_classificationRanks_rank,BSR_displayGroupRanks_rank
6709506cf83cce80e2fd9e9d,"Prestige Popular Max 5 + 3 + 2 Litre Aluminium Outer Lid Pressure Cooker Combo Pack, 2 Lids, Silver, Large (11791)",appliances,All Appliances,https://m.media-amazon.com/images/I/71X8mkZXN9S._AC_UL320_.jpg,https://www.amazon.in/Prestige-Popular-Aluminium-Pressure-11791/dp/B095S9KLY8/ref=sr_1_472?qid=1679135613&s=appliances&sr=1-472,3.9,"1,810","₹2,849","₹5,010",471,423,200,19,768
6709506cf83cce80e2fd9e9e,Polycab Etira 1200 mm High Speed Anti Rust Ceiling Fan with 2 years warranty (Matt Brown),appliances,All Appliances,https://m.media-amazon.com/images/I/51KHtd3ZpEL._AC_UL320_.jpg,https://www.amazon.in/Polycab-Etira-Speed-Ceiling-warranty/dp/B0BQF1QXQP/ref=sr_1_475?qid=1679135613&s=appliances&sr=1-475,4,353,"₹1,389","₹2,150",474,492,200,19,771
6709506cf83cce80e2fd9e9f,"AGARO Regency Multi Cook Kettle With Steamer, 1.2L Inner Pot, Double Layered Body, Variable Temperature Settings, Wide Mou...",appliances,All Appliances,https://m.media-amazon.com/images/I/711CP52U9RL._AC_UL320_.jpg,https://www.amazon.in/AGARO-Variable-Temperature-Settings-Vegetable/dp/B071P7183Y/ref=sr_1_476?qid=1679135613&s=appliances&sr=1-476,4.2,153,"₹1,599","₹2,499",475,429,200,19,772
6709506cf83cce80e2fd9ea0,"Philips HD6975/00 Digital Oven Toaster Grill, 25 Litre OTG, 1500 Watt with Opti Temp Technology, Chamber light and 10 pres...",appliances,All Appliances,https://m.media-amazon.com/images/I/618O0ywM1SL._AC_UL320_.jpg,https://www.amazon.in/Philips-HD6975-00-25-Litre-Digital/dp/B07P1BR7L8/ref=sr_1_479?qid=1679135613&s=appliances&sr=1-479,4.4,"8,383","₹8,599","₹11,995",478,451,200,19,775
6709506cf83cce80e2fd9ea1,"Samsung 345L 3 Star Inverter Frost Free Double Door Refrigerator (RT37T4513S8/HL, Elegant Inox, Convertible 5In 1)",appliances,All Appliances,https://m.media-amazon.com/images/I/615bB8LCnrL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Refrigerator-RT37T4513S8-HL-Convertible/dp/B08345Q835/ref=sr_1_480?qid=1679135613&s=appliances&sr=1-480,4.3,"2,606","₹35,990","₹47,990",479,430,200,19,776
6709506cf83cce80e2fd9ea2,"Morphy Richards Europa Drip 600-Watt 6-cup Drip Coffee Maker, Gloss Black, Regular (350012)",appliances,All Appliances,https://m.media-amazon.com/images/I/61iKvcMlvgL._AC_UL320_.jpg,https://www.amazon.in/Morphy-Richards-600-Watt-Regular-350012/dp/B09G9MVJ64/ref=sr_1_481?qid=1679135615&s=appliances&sr=1-481,4,301,"₹1,799","₹3,095",480,437,200,19,777
6709506cf83cce80e2fd9ea3,Eco Crystal J 5 inch Cartridge (Pack of 2),appliances,All Appliances,https://m.media-amazon.com/images/I/51HNxyoM3-L._AC_UL320_.jpg,https://www.amazon.in/Crystal-Cartridge-size-Fresh-Clean/dp/B01MRARGBW/ref=sr_1_482?qid=1679135615&s=appliances&sr=1-482,4.1,"1,446",₹195,₹300,481,486,200,19,778
6709506cf83cce80e2fd9ea4,Wipro Vesta Grill 1000 Watt Sandwich Maker|Standard Size |Dual function-SW Maker&Griller|Non stick-BPA&PTFE Free |Auto Tem...,appliances,All Appliances,https://m.media-amazon.com/images/I/41166DM0lBL._AC_UL320_.jpg,https://www.amazon.in/Wipro-Sandwich-function-SW-warranty-Standard/dp/B0B2DD8BQ8/ref=sr_1_486?qid=1679135615&s=appliances&sr=1-486,4.1,393,"₹2,079","₹3,099",485,415,200,19,782
6709506cf83cce80e2fd9ea5,Wonderchef Platinum 750W Mixer Grinder | 4 Stainless Steel Jars with Fruit Filter Jar | Powerful 750W motor | 3-Speed & Pu...,appliances,All Appliances,https://m.media-amazon.com/images/I/51u6VlNHoxL._AC_UL320_.jpg,https://www.amazon.in/Wonderchef-Platinum-Stainless-Anti-Rust-Ergonomic/dp/B093DM6ZLQ/ref=sr_1_487?qid=1679135615&s=appliances&sr=1-487,3.6,"1,290","₹2,999","₹6,000",486,425,200,19,783
6709506cf83cce80e2fd9ea6,"Prestige PKOSS 1.8 Litre Kettle, Red",appliances,All Appliances,https://m.media-amazon.com/images/I/511wIb+y8BL._AC_UL320_.jpg,https://www.amazon.in/Prestige-PKOSS-1-8-Kettle-Red/dp/B07XRVWCDD/ref=sr_1_488?qid=1679135615&s=appliances&sr=1-488,3.8,"14,790",₹825,"₹1,295",487,390,200,19,784
6709506cf83cce80e2fd9ea7,"Blue Star 1.5 Ton 3 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Multi Sensors, Stabalizer Free Operation, D...",appliances,All Appliances,https://m.media-amazon.com/images/I/515BpZfhH1L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Convertible-IA318FNU/dp/B09RG2SZVX/ref=sr_1_493?qid=1679135615&s=appliances&sr=1-493,3.9,700,"₹35,990","₹62,250",492,385,200,19,789
6709506cf83cce80e2fd9ea8,"LG 1.5 Ton 2 Star DUAL Inverter Split AC (Copper, Convertible 4-in-1 Cooling, HD Filter with Anti-virus Protection, 2023 M...",appliances,All Appliances,https://m.media-amazon.com/images/I/511JKTNA+7L._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-virus-Protection-RS-Q18ZNVE/dp/B0BPYKMM2M/ref=sr_1_496?qid=1679135615&s=appliances&sr=1-496,4,540,"₹33,490","₹62,990",495,494,200,19,792
6709506cf83cce80e2fd9ea9,"Sujata Grinder Steel Jar, 1000 ml, (White)",appliances,All Appliances,https://m.media-amazon.com/images/I/61ncqAO6LJL._AC_UL320_.jpg,https://www.amazon.in/SUJATA-Grinder-Jar-with-Handle/dp/B01N4T2TPN/ref=sr_1_500?qid=1679135615&s=appliances&sr=1-500,4.3,"1,047",₹849,₹855,499,476,200,19,796
6709506cf83cce80e2fd9eaa,"IBELL WINDP10 Pedestal Fan 5 Leaf with Remote and High Air Flow,406mm, 55W, High Speed, 100% Copper & Timer Function, Black",appliances,All Appliances,https://m.media-amazon.com/images/I/71p4859X4HL._AC_UL320_.jpg,https://www.amazon.in/iBELL-WINDP10-Pedestal-Remote-Function/dp/B07SYJ7WCS/ref=sr_1_501?qid=1679135615&s=appliances&sr=1-501,3.9,"2,497","₹2,957","₹4,890",500,426,200,19,797
6709506cf83cce80e2fd9eab,"Panasonic 1 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Way ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61ZzcguzB1L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU12YKY5W/dp/B0BRHYBC3D/ref=sr_1_504?qid=1679135615&s=appliances&sr=1-504,4.3,"2,178","₹38,990","₹54,600",503,467,200,19,800
6709506cf83cce80e2fd9eac,"Godrej 6.5 Kg Fully-Automatic Top Loading Washing Machine (WTEON 650 AP GPGR, Graphite Grey, I-Wash Technology)",appliances,All Appliances,https://m.media-amazon.com/images/I/61-MVE47XbL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Fully-Automatic-Loading-Graphite-Technology/dp/B0BDS827M5/ref=sr_1_506?qid=1679135617&s=appliances&sr=1-506,4.1,"3,102","₹12,990","₹19,600",505,464,200,19,802
6709506cf83cce80e2fd9ead,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),appliances,All Appliances,https://m.media-amazon.com/images/I/61zHaO1KFgL._AC_UL320_.jpg,https://www.amazon.in/Black-Decker-BXIR2201IN-2200-Watt-Cordless/dp/B07D2NMTTV/ref=sr_1_508?qid=1679135617&s=appliances&sr=1-508,4.2,"2,007","₹3,199","₹4,895",507,453,200,19,804
6709506cf83cce80e2fd9eae,"V-Guard Crystal Plus Smart TV Stabilizer with Digital Display for 140 cm (55"") TV + Set Top Box + Home Theatre System/Gami...",appliances,All Appliances,https://m.media-amazon.com/images/I/51WXYyj6H0L._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Stabilizer-Crystal-Plus-Smart/dp/B0724ZQDYX/ref=sr_1_509?qid=1679135617&s=appliances&sr=1-509,4.4,"6,389","₹3,499","₹3,750",508,464,200,19,805
6709506cf83cce80e2fd9eaf,"PrettyKrafts Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle (75 Litre, Green)",appliances,All Appliances,https://m.media-amazon.com/images/I/51E3dRvMTRL._AC_UL320_.jpg,https://www.amazon.in/PrettyKrafts-Folding-Laundry-Clothes-Organiser/dp/B08W9BK4MD/ref=sr_1_511?qid=1679135617&s=appliances&sr=1-511,3.7,400,₹351,₹899,510,427,200,19,807
6709506cf83cce80e2fd9eb0,"AGARO Marvel Oven Toaster Grill with Motorized Rotisserie & 5 Heating Modes (Black, 25 litres)",appliances,All Appliances,https://m.media-amazon.com/images/I/51oWBnyPgVL._AC_UL320_.jpg,https://www.amazon.in/Agaro-M25-25-Litre-Toaster-Rotisserie/dp/B07GQZPDG1/ref=sr_1_512?qid=1679135617&s=appliances&sr=1-512,4.1,"9,691","₹3,799","₹4,999",511,400,200,19,808
6709506cf83cce80e2fd9eb1,"AmazonBasics 1500W Electric Kettle (Stainless Steel body, 1.5L)",appliances,All Appliances,https://m.media-amazon.com/images/I/71uU8--o7CL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Basics-Electric-Kettle-Stainless/dp/B0B2DZ5S6R/ref=sr_1_513?qid=1679135617&s=appliances&sr=1-513,3.9,547,₹599,"₹1,099",512,303,200,19,809
6709506cf83cce80e2fd9eb2,Purifit Washing Machine Filter & Water Softener for Washing Machine with Advanced Layers of Filtration | Removes Limescale...,appliances,All Appliances,https://m.media-amazon.com/images/I/61lUIDVUh4S._AC_UL320_.jpg,https://www.amazon.in/PURIFIT-Washing-Machine-Protects-Chlorine/dp/B07TM3LRVB/ref=sr_1_514?qid=1679135617&s=appliances&sr=1-514,3.9,"1,983","₹1,078","₹2,999",513,418,200,19,810
6709506cf83cce80e2fd9eb3,"Whirlpool 184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE PRM 2S SAPPHIRE BLOOM-Z, 2023 Model)",appliances,All Appliances,https://m.media-amazon.com/images/I/51b0MWxiRXL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Cool-Refrigerator-SAPPHIRE-BLOOM-Z/dp/B0BSRV1YGK/ref=sr_1_517?qid=1679135617&s=appliances&sr=1-517,3.1,8,"₹12,890","₹17,000",516,311,200,19,813
6709506cf83cce80e2fd9eb4,Candes Nexo 600 mm 24 Inch Ultra High Speed 4 Blade Ceiling Fan (Silver Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/613iXP1zsGL._AC_UL320_.jpg,https://www.amazon.in/Candes-Nexo-Ultra-Ceiling-Silver/dp/B0BHTF21NT/ref=sr_1_518?qid=1679135617&s=appliances&sr=1-518,4.5,15,"₹1,199","₹2,199",517,517,200,19,814
6709506cf83cce80e2fd9eb5,"Prestige Omega Select Plus Residue Free Non-Stick Kitchen Set, 3-Pieces, black/Silver, Aluminium",appliances,All Appliances,https://m.media-amazon.com/images/I/81TYaxHRl2L._AC_UL320_.jpg,https://www.amazon.in/Prestige-Non-Stick-3-Pieces-Gas-stove-compatible/dp/B00EICKVUA/ref=sr_1_519?qid=1679135617&s=appliances&sr=1-519,4.1,"11,555","₹1,699","₹3,500",518,427,200,19,815
6709506cf83cce80e2fd9eb6,"wipro Vesta 1380W Cordless Steam Iron Quick heat up with 20gm/ min Steam Burst, Scratch resistant Ceramic soleplate ,Verti...",appliances,All Appliances,https://m.media-amazon.com/images/I/51sbfaL-cNL._AC_UL320_.jpg,https://www.amazon.in/Cordless-resistant-soleplate-Vertical-Horizontal/dp/B09WF4Q7B3/ref=sr_1_521?qid=1679135617&s=appliances&sr=1-521,3.6,889,"₹1,799","₹2,599",520,316,200,19,817
6709506cf83cce80e2fd9eb7,"Agaro HVC1081 Cordless Rechargeable Car Vacuum Cleaner, Portable, Handheld,110W, 5.5KPA Power Socket,Stainless Steel Filte...",appliances,All Appliances,https://m.media-amazon.com/images/I/81kQlYwtSfL._AC_UL320_.jpg,https://www.amazon.in/Cordless-Rechargeable-Portable-Handheld-Stainless/dp/B09V7YQJPT/ref=sr_1_522?qid=1679135617&s=appliances&sr=1-522,4.1,177,"₹2,899","₹4,599",521,507,200,19,818
6709506cf83cce80e2fd9eb8,Pringle Crown 2 Jar Mixer Grinder| 500W Powerful Motor | [ISI] Certified | 304 Grade Stainless Steel Blade| 2 Stainless St...,appliances,All Appliances,https://m.media-amazon.com/images/I/617hYwTGJeL._AC_UL320_.jpg,https://www.amazon.in/Crown-Powerful-Certified-Stainless-Liquidizing/dp/B0BTW3YZGY/ref=sr_1_527?qid=1679135617&s=appliances&sr=1-527,3.9,38,"₹1,099","₹3,840",526,373,200,19,822
6709506cf83cce80e2fd9eb9,Stylista Waterproof Front Load Washing Machine Cover Compatible for LG 8 kg & 9 Kg Grey,appliances,All Appliances,https://m.media-amazon.com/images/I/41w-je6e5bS._AC_UL320_.jpg,https://www.amazon.in/Stylista-Waterproof-Washing-Machine-Compatible/dp/B083TYKGL4/ref=sr_1_528?qid=1679135617&s=appliances&sr=1-528,4,"1,080",₹499,₹899,527,454,200,19,823
6709506cf83cce80e2fd9eba,"WHOLE MART® Plastic Portable Travel Cosmetics Bottles Plastic Pressing Spray Bottle for Cosmetic, Makeup, Toiletries Liqui...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41lP8FRlwmL._AC_UL320_.jpg,https://www.amazon.in/WHOLE-Portable-Cosmetics-Toiletries-Containers/dp/B07TQD5338/ref=sr_1_529?qid=1679135619&s=appliances&sr=1-529,4.2,333,₹299,₹659,528,412,200,19,824
6709506cf83cce80e2fd9ebb,"Kuvings B1700 Dark Silver Professional Cold Press Whole Slow Juicer, Patented JMCS Technology for 10% More Juice, 12 Years...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EqgKLhTtL._AC_UL320_.jpg,https://www.amazon.in/Kuvings-Professional-Press-Juicer-B1700/dp/B07DLCZT11/ref=sr_1_530?qid=1679135619&s=appliances&sr=1-530,4.6,"9,251","₹21,900","₹35,900",529,482,200,19,825
6709506cf83cce80e2fd9ebc,"Usha FP 3811 Food Processor 1000 Watts Copper Motor with 13 Accessories(Premium SS Finish), Black and Steel",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/719Snr1CXOL._AC_UL320_.jpg,https://www.amazon.in/Usha-Processor-Premium-Finish-FP3811/dp/B07QY3L2BT/ref=sr_1_532?qid=1679135619&s=appliances&sr=1-532,3.8,"4,069","₹11,299","₹16,890",531,339,200,19,827
6709506cf83cce80e2fd9ebd,Jaipur Ace Indian White Marble Roti Maker with Wooden Belan/White Marble Chakla 10 Inch Diameter with Belan (White Marble ...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51ouNWX1MyL._AC_UL320_.jpg,https://www.amazon.in/Jaipur-Indian-Marble-Wooden-Diameter/dp/B089KFC7XF/ref=sr_1_537?qid=1679135619&s=appliances&sr=1-537,4.3,"3,227",₹559,₹899,536,501,200,19,832
6709506cf83cce80e2fd9ebe,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/419H62Is66L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-SR-WA22H-5-4-Litre-Automatic-Cooker/dp/B00A328ENA/ref=sr_1_538?qid=1679135619&s=appliances&sr=1-538,4.2,"3,815","₹2,910","₹3,945",537,486,200,19,833
6709506cf83cce80e2fd9ebf,"Luminous Zelio+ 1100 Pure Sinewave 900VA/12V Inverter for Home, Office and Shop",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51qsB-hH5PL._AC_UL320_.jpg,https://www.amazon.in/Luminous-Zelio-1100-Sinewave-Inverter/dp/B01994DUMW/ref=sr_1_540?qid=1679135619&s=appliances&sr=1-540,4.2,"8,851","₹6,799","₹10,000",539,469,200,19,835
6709506cf83cce80e2fd9ec0,Pigeon by Stovekraft Copper Coil Rapido Cute Induction Cooktop (Black),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/616CGp2O7YL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Rapido-Cute-Induction-Cooktop/dp/B00ET1G91A/ref=sr_1_541?qid=1679135619&s=appliances&sr=1-541,3.7,"2,732","₹1,599","₹3,195",540,376,200,19,836
6709506cf83cce80e2fd9ec1,"InstaCuppa Automatic Probiotic-Rich Yogurt Maker with Auto Temperature Regulation, Easy To Operate Electric Curd Maker Mac...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/619ekpmDNCL._AC_UL320_.jpg,https://www.amazon.in/InstaCuppa-Automatic-Probiotic-Rich-Temperature-Regulation/dp/B0B5NJP8K6/ref=sr_1_542?qid=1679135619&s=appliances&sr=1-542,4.3,319,₹999,"₹1,499",541,494,200,19,837
6709506cf83cce80e2fd9ec2,"Prestige PSMFB 800 Watt Sandwich Toaster with Fixed Plates, Black",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81u9XBaknQL._AC_UL320_.jpg,https://www.amazon.in/Prestige-PSMFB-Sandwich-Toaster-Plates/dp/B00935MGHS/ref=sr_1_543?qid=1679135619&s=appliances&sr=1-543,4.1,"6,082","₹1,199","₹1,795",542,488,200,19,838
6709506cf83cce80e2fd9ec3,"Prestige Delight PRWO Electric Rice Cooker (1 Liter, White)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51p0+IgokML._AC_UL320_.jpg,https://www.amazon.in/Prestige-Delight-PRWO-1-Litre-Electric/dp/B01M6453MB/ref=sr_1_548?qid=1679135619&s=appliances&sr=1-548,4.1,"4,172","₹2,190","₹3,045",547,482,200,19,843
6709506cf83cce80e2fd9ec4,"AGARO Regal Electric Rice Cooker, 3 Liters Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Fu...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71dMjbFAPHL._AC_UL320_.jpg,https://www.amazon.in/AGARO-Regal-Electric-Ceramic-functions/dp/B09XHXXCFH/ref=sr_1_549?qid=1679135619&s=appliances&sr=1-549,4.1,469,"₹3,685","₹5,495",548,499,200,19,844
6709506cf83cce80e2fd9ec5,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whi...",appliances,All Appliances,https://m.media-amazon.com/images/I/61iVmodCk5L._AC_UL320_.jpg,https://www.amazon.in/TOPLINE-Egg-Beater-Stainless-Attachments/dp/B08RDWBYCQ/ref=sr_1_553?qid=1679135620&s=appliances&sr=1-553,4,"1,386",₹598,"₹1,299",552,420,200,19,848
6709506cf83cce80e2fd9ec6,"Whirlpool 184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE CLS 2S SHERRY WINE-Z, Sherry Wine, Large Vegetable Bo...",appliances,All Appliances,https://m.media-amazon.com/images/I/41kol3jGfyL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Cool-Single-Refrigerator-Vegetable/dp/B0BSRW3N14/ref=sr_1_554?qid=1679135620&s=appliances&sr=1-554,3.5,2,"₹11,990","₹17,750",553,402,200,19,849
6709506cf83cce80e2fd9ec7,"Symphony Diet 3D 30i Portable Tower Air Cooler For Home with 3-Side Honeycomb Pads, Automatic Pop-Up Touchscreen, i-Pure T...",appliances,All Appliances,https://m.media-amazon.com/images/I/51Po1SCgSGL._AC_UL320_.jpg,https://www.amazon.in/Symphony-Diet-30i-Touchscreen-Purification/dp/B08378VSP6/ref=sr_1_555?qid=1679135620&s=appliances&sr=1-555,3.5,"1,983","₹9,590","₹9,999",554,380,200,19,850
6709506cf83cce80e2fd9ec8,"Royalkart 1 Lint Roller with Cover 60 Sheet & 3 Refills 60 Sheets Each for Pet Dog Hair Removal, Dust Free Clothes & Furni...",appliances,All Appliances,https://m.media-amazon.com/images/I/81NRpie3yHL._AC_UL320_.jpg,https://www.amazon.in/Royalkart-Refills-Removal-Furniture-Multicolor/dp/B07XZFL3Q6/ref=sr_1_561?qid=1679135620&s=appliances&sr=1-561,4.2,"1,839",₹445,₹999,560,431,200,19,856
6709506cf83cce80e2fd9ec9,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",appliances,All Appliances,https://m.media-amazon.com/images/I/61B9OtVFdjL._AC_UL320_.jpg,https://www.amazon.in/AGARO-Portable-Capacity-Automatic-33603/dp/B09G2VTHQM/ref=sr_1_563?qid=1679135620&s=appliances&sr=1-563,4.2,657,₹587,"₹1,295",562,509,200,19,858
6709506cf83cce80e2fd9eca,SBD Universal 1.5 Meter Top load/Semi Load Washing Machine Outlet Drain Waste Water Hose Flexible Hose Pipe (Pack Of 1),appliances,All Appliances,https://m.media-amazon.com/images/I/51+FXorK4KL._AC_UL320_.jpg,https://www.amazon.in/SBD-Universal-Washing-Machine-Flexible/dp/B07BS9LLY2/ref=sr_1_566?qid=1679135620&s=appliances&sr=1-566,4,"2,683",₹179,₹249,565,522,200,19,861
6709506cf83cce80e2fd9ecb,"PHILIPS HR1350/C Hand Blender, 250W (White)",appliances,All Appliances,https://m.media-amazon.com/images/I/51mT465ek2L._AC_UL320_.jpg,https://www.amazon.in/Philips-HR1350-250-Watt-Hand-Blender/dp/B009UORCGW/ref=sr_1_567?qid=1679135620&s=appliances&sr=1-567,4,"3,007","₹1,295","₹1,695",566,468,200,19,862
6709506cf83cce80e2fd9ecc,"Prestige Aluminium Omega Select Plus IB Non-Stick Omni Tawa, 25 cm, Multicolour, Medium",appliances,All Appliances,https://m.media-amazon.com/images/I/51uahNd5ySL._AC_UL320_.jpg,https://www.amazon.in/Prestige-Aluminium-Select-Non-Stick-Multicolour/dp/B095S8GGKB/ref=sr_1_568?qid=1679135620&s=appliances&sr=1-568,4.1,666,₹719,₹980,567,497,200,19,863
6709506cf83cce80e2fd9ecd,"CINEFX Powerful 4 inches Rechargeable Lithium-Ion Mini Fan with 2000 mAh Battery, 3 Speed Option and Table Dock Table Fan ...",appliances,All Appliances,https://m.media-amazon.com/images/I/512TEw30uNL._AC_UL320_.jpg,https://www.amazon.in/Cinefxs-Powerful-Rechargeable-Fan-Table/dp/B09RZXZ9PZ/ref=sr_1_571?qid=1679135620&s=appliances&sr=1-571,4.2,148,₹499,"₹1,299",570,517,200,19,866
6709506cf83cce80e2fd9ece,"KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, ...",appliances,All Appliances,https://m.media-amazon.com/images/I/610XNgcgfKL._AC_UL320_.jpg,https://www.amazon.in/KENT-Electric-Steamer-Vegetables-Stainless/dp/B0B5KZ3C53/ref=sr_1_572?qid=1679135620&s=appliances&sr=1-572,3.7,571,"₹1,551","₹2,900",571,345,200,19,867
6709506cf83cce80e2fd9ecf,"INALSA Air Fryer Digital 4.2L Nutri Fry - 1400W with Smart AirCrisp Technology|8-Preset Menu, Touch Control & Digital Disp...",appliances,All Appliances,https://m.media-amazon.com/images/I/61ocJM6XH0L._AC_UL320_.jpg,https://www.amazon.in/Inalsa-Digital-Fryer-Nutri-Fry/dp/B08N6P8G5K/ref=sr_1_574?qid=1679135620&s=appliances&sr=1-574,4.5,"3,382","₹6,378","₹10,995",573,443,200,19,869
6709506cf83cce80e2fd9ed0,Havells Swing 400mm Pedestal Fan (White),appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31p+bB-uwNL._AC_UL320_.jpg,https://www.amazon.in/Havells-Swing-400mm-Pedestal-White/dp/B00B4BC5MU/ref=sr_1_580?qid=1679135621&s=appliances&sr=1-580,3.8,"4,162","₹2,990","₹3,425",579,347,200,19,875
6709506cf83cce80e2fd9ed1,KENT Gold Gravity Water Purifier (11014) | UF Technology Based | Non-Electric & Chemical Free | Counter Top | 20L Storage...,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/714czFzy3sL._AC_UL320_.jpg,https://www.amazon.in/Gold-20-Litres-technology-Gravity-Purifier/dp/B0085KK9OY/ref=sr_1_581?qid=1679135621&s=appliances&sr=1-581,3.7,"6,174","₹2,799","₹3,200",580,417,200,19,876
6709506cf83cce80e2fd9ed2,IBELL CHROME10 5 Leaf Pedestal Fan with Timer. High Speed motor - Black,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61+Nk6j1ioL._AC_UL320_.jpg,https://www.amazon.in/iBELL-CHROME10-Pedestal-Power-Black/dp/B07N2LBXH5/ref=sr_1_588?qid=1679135621&s=appliances&sr=1-588,3.9,"5,739","₹2,529","₹4,150",587,409,200,19,883
6709506cf83cce80e2fd9ed3,Bajaj Waterproof 1500 Watts Immersion Rod Heater,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JpP2yHrfL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Waterproof-Watts-Immersion-Heater/dp/B08MV82R99/ref=sr_1_589?qid=1679135621&s=appliances&sr=1-589,4.1,"3,693",₹632,"₹1,020",588,465,200,19,884
6709506cf83cce80e2fd9ed4,"KENT 16096 Classic Hot Air Fryer 4L 1300 W | 80% Less Oil | Instant Electric Air Fryer | Auto Cut Off | Fry, Grill, Roast,...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61QfWLiC6NL._AC_UL320_.jpg,https://www.amazon.in/KENT-1300W-Classic-Fryer-Black/dp/B09G75BMW4/ref=sr_1_591?qid=1679135621&s=appliances&sr=1-591,4.2,801,"₹3,999","₹8,000",590,408,200,19,886
6709506cf83cce80e2fd9ed5,KENT POWP-Sediment Filter 10'' Thread WCAP,appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41ugz3c3G1L._AC_UL320_.jpg,https://www.amazon.in/KENT-POWP-Sediment-Filter-Thread-WCAP/dp/B09BL2KHQW/ref=sr_1_592?qid=1679135621&s=appliances&sr=1-592,4.1,535,₹240,₹260,591,487,200,19,887
6709506cf83cce80e2fd9ed6,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81oQF8GZYlL._AC_UL320_.jpg,https://www.amazon.in/InstaCuppa-Handheld-Operated-Electric-Stainless/dp/B0763K5HLQ/ref=sr_1_593?qid=1679135621&s=appliances&sr=1-593,4.1,"4,537","₹1,099","₹1,499",592,448,200,19,888
